id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1239310,4ad43e20-44aa-4d01-b4cc-79de22b6f297,2015-02-10,2015-02-10,,Bogota,3617,rosmeryf402,Rosmery,2015-02-17 17:42:00 UTC,2019-05-30 21:34:13 UTC,research,,http://www.inaturalist.org/observations/1239310,https://static.inaturalist.org/photos/1560579/medium.JPG,,"","",1,0,false,,"rio tona, santander, colombia",7.15004,-73.08338,2152,,,,2152,,open,false,,,,Bucaramanga,Santander,Colombia,Santander,Bucaramanga,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
6143856,8192e12a-73c8-47c7-97dc-11c34fcfe49b,2017-04-29 3:03:02 PM GMT-05:00,2017-04-29,2017-04-29 10:03:02 UTC,Ekaterinburg,414388,nk1999,,2017-05-08 21:41:21 UTC,2020-06-12 13:42:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6143856,https://inaturalist-open-data.s3.amazonaws.com/photos/7698781/medium.jpeg,,"",,3,0,false,2,"Santa María, Boyacá",4.8604635721,-73.266498595,459,,,,459,,open,false,gps,gps,,Santa María,Boyacá,Colombia,Boyacá,Santa María,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
6189276,253a0f43-230f-4d14-beb7-57a002363e81,2017-05-12 9:58:34 p. m. GMT-05:00,2017-05-12,2017-05-12 04:58:34 UTC,Ekaterinburg,477493,hanna7,Hanna Barbery,2017-05-13 03:00:58 UTC,2021-10-01 16:53:49 UTC,research,,https://www.inaturalist.org/observations/6189276,https://static.inaturalist.org/photos/7766812/medium.png,,"",,2,0,false,2,"Carmen de Apicalá, Tolima",4.1563069397,-74.71255593,11007,,,,11007,,open,false,gps,gps,,Melgar,Tolima,Colombia,Tolima,Melgar,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
6371425,82936eec-2b66-4d7d-95a1-59ba50f4835d,2017-05-24,2017-05-24,,Bogota,492035,ycrodmon,,2017-05-26 20:36:50 UTC,2021-10-01 16:58:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6371425,https://inaturalist-open-data.s3.amazonaws.com/photos/8039757/medium.jpeg,,"","",2,0,false,,"santa maria, boyaca",4.857988,-73.262355,22002,,,,22002,,open,false,,,,Santa María,Boyacá,Colombia,Boyacá,Santa María,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
6983931,8b9a62d5-272c-4938-b160-741b8e3f7064,Sun Jul 09 2017 13:53:52 GMT-0500 (GMT-5),2017-07-09,2017-07-09 18:53:52 UTC,Bogota,373237,amcuervo,"",2017-07-09 19:53:46 UTC,2018-01-16 08:46:39 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/6983931,,,"",,0,0,false,3,"Villa De Leyva, Villa De Leyva, Boyaca, CO",5.6900832795,-73.5551959484,6,,,,6,,,false,,,,Gachantivá,Boyacá,Colombia,Boyacá,Gachantivá,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
8406664,f039a9b5-22d4-44ef-a715-e0044d2e4ddd,Sat Oct 14 2017 16:10:58 GMT-0500 (GMT-5),2017-10-14,2017-10-14 21:10:58 UTC,Bogota,373237,amcuervo,"",2017-10-15 00:29:37 UTC,2018-01-16 08:45:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/8406664,,,"",,0,0,false,3,"Boyacá, CO",5.9162469952,-73.5936180301,4000,,,,4000,,,false,,,,Moniquirá,Boyacá,Colombia,Boyacá,Moniquirá,,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
10023223,6a8e1fe8-5bdf-44dd-ae10-47de85ffc17e,2013-08-06,2013-08-06,,Bogota,752012,damayav,"",2018-02-27 20:54:35 UTC,2021-01-29 03:10:33 UTC,research,,https://www.inaturalist.org/observations/10023223,https://static.inaturalist.org/photos/13784273/medium.jpg,,"","",3,1,false,,"Meta, CO",3.7603005922,-73.8099237123,488,,,,31418,,obscured,true,,,,San Luis de Cubarral,Meta,Colombia,Meta,San Luis de Cubarral,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
10604041,1b965d3a-8a77-4cbc-9ee0-c34db71490de,2018/03/03 7:14 PM -05,2018-03-03,,Bogota,824529,carolinapedrozaa,"",2018-04-04 00:26:35 UTC,2020-04-03 12:41:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10604041,https://inaturalist-open-data.s3.amazonaws.com/photos/14786192/medium.jpeg,,"","",2,0,false,,"Fómeque, Cundinamarca, Colombia",4.486748,-73.895359,819,,,,819,,open,false,,,,Fómeque,Cundinamarca,Colombia,Cundinamarca,Fómeque,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
12173900,d55db796-d3c4-4a9f-ad76-aa45ab8203c0,2018-05-05 4:32:57 PM GMT-05:00,2018-05-05,2018-05-05 11:32:57 UTC,Ekaterinburg,369880,felipecadena,Felipe Cadena,2018-05-05 21:34:17 UTC,2018-05-18 03:54:58 UTC,research,,https://www.inaturalist.org/observations/12173900,https://static.inaturalist.org/photos/17478253/medium.jpeg,,"",,2,0,false,2,"Cl. 15 #10-2 a 10-120, Villa de Leyva, Boyacá, Colombia",5.6360861,-73.5223542,39,,,,39,,,false,,,,Villa de Leyva,Boyacá,Colombia,Boyacá,Villa de Leyva,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
12174465,47c53bcd-3fa0-4c3c-b537-788dfbbb6968,2018-05-05 4:30:50 PM GMT-05:00,2018-05-05,2018-05-05 11:30:50 UTC,Ekaterinburg,940941,nicolasmarin,Nicolas Marin,2018-05-05 21:48:28 UTC,2018-05-18 03:54:50 UTC,research,,https://www.inaturalist.org/observations/12174465,https://static.inaturalist.org/photos/17479183/medium.jpeg,,"",,2,0,false,2,"Cl. 15 #15-20, Villa de Leyva, Boyacá, Colombia",5.6359496326,-73.5224061293,4,,,,4,,,false,,,,Villa de Leyva,Boyacá,Colombia,Boyacá,Villa de Leyva,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
13950866,65786f55-8ef8-4e2c-92d7-d07cb9585da8,2018-06-30 2:40:53 PM GMT-05:00,2018-06-30,2018-06-30 09:40:53 UTC,Ekaterinburg,776776,javierdavid,Javier David Quiroga Nova,2018-07-01 17:34:55 UTC,2019-02-28 22:59:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13950866,https://inaturalist-open-data.s3.amazonaws.com/photos/20620624/medium.jpeg,,"",,4,0,false,2,"El Carmen de Chucurí, CO-ST, CO",6.6702990084,-73.5672271576,8,,,,8,,open,false,,,,El Carmen de Chucurí,Santander,Colombia,Santander,El Carmen de Chucurí,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
21748672,5299e09f-4833-476d-ace3-5c1d6268b597,2019-03-29 2:46:48 p. m. GMT-05:00,2019-03-29,2019-03-29 19:46:48 UTC,Bogota,1564036,giovanialexander,Giovani Alexander Mayorga Sarmiento,2019-03-29 19:49:30 UTC,2019-03-30 22:49:44 UTC,research,,https://www.inaturalist.org/observations/21748672,https://static.inaturalist.org/photos/33683372/medium.jpeg,,"",,2,0,false,2,"Avenida El Jardín #54, Bucaramanga, Santander, Colombia",7.114822,-73.1056388,1899,,,,1899,,open,false,,,,Bucaramanga,Santander,Colombia,Santander,Bucaramanga,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
21752618,9305bf7d-7677-4579-a2e7-680a0cd67a17,Fri Mar 29 2019 16:33:35 GMT-0500 (GMT-5),2019-03-29,2019-03-29 21:33:35 UTC,Bogota,1297525,cobalto,,2019-03-29 21:36:19 UTC,2019-03-29 22:05:53 UTC,research,,https://www.inaturalist.org/observations/21752618,https://static.inaturalist.org/photos/33689356/medium.jpg,,"",,2,0,false,3,"Carrera 49 50-5–50-99, Bucaramanga, Santander, CO",7.119904384,-73.1040005666,10,,,,10,,open,false,,,,Bucaramanga,Santander,Colombia,Santander,Bucaramanga,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
21783869,4c6d84e4-e524-4124-9332-499c9b603e88,Sat Mar 30 2019 09:26:47 GMT-0500 (GMT-5),2019-03-30,2019-03-30 14:26:47 UTC,Lima,1557404,valentinagonzalezn,,2019-03-30 16:49:21 UTC,2019-03-30 22:55:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21783869,https://inaturalist-open-data.s3.amazonaws.com/photos/33741451/medium.jpg,,"",,2,0,false,3,"Floridablanca, Floridablanca, Santander, CO",7.1137333333,-73.1005471667,50,,,,50,,open,false,,,,Bucaramanga,Santander,Colombia,Santander,Bucaramanga,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
21785183,d3141e7a-65e0-402a-b959-59bff6fefcc4,2019-03-30 9:26:53 AM GMT-05:00,2019-03-30,2019-03-30 14:26:53 UTC,Bogota,1531669,marianelagarciahernandez,Marianela García Hernández,2019-03-30 17:16:24 UTC,2019-03-31 02:19:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21785183,https://inaturalist-open-data.s3.amazonaws.com/photos/33743524/medium.jpeg,,"",Rana,2,0,false,2,"Cra. 54 #5262, Bucaramanga, Santander, Colombia",7.1148693748,-73.1007129326,11,,,,11,,open,false,gps,gps,,Bucaramanga,Santander,Colombia,Santander,Bucaramanga,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
21808612,16fcab61-6ba7-477a-b114-7f9d1905da9f,2019-03-30 9:32:30 a. m. GMT-05:00,2019-03-30,2019-03-30 14:32:30 UTC,Bogota,749291,marjorie11,Marjorie Pinzón Arias,2019-03-31 01:31:24 UTC,2019-04-01 18:48:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21808612,https://inaturalist-open-data.s3.amazonaws.com/photos/33782716/medium.jpeg,,"",,2,0,false,2,"Bucaramanga, CO-ST, CO",7.11376983,-73.1004259,64,,,,64,,open,false,,,,Bucaramanga,Santander,Colombia,Santander,Bucaramanga,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
21878621,ccebee0e-7829-4aa7-9b3b-2e3549ecb450,2019/03/30 9:44 AM UTC,2019-03-30,,UTC,655099,ximena18,Ximena Borré Torres,2019-04-01 17:36:09 UTC,2019-05-30 21:33:42 UTC,research,,https://www.inaturalist.org/observations/21878621,https://static.inaturalist.org/photos/33896417/medium.jpeg,,"",,4,1,false,,"Comuna 12 Cabecera del llano, Bucaramanga, Santander, Colombia",7.11377,-73.10043,,,,,,,open,false,,,,Bucaramanga,Santander,Colombia,Santander,Bucaramanga,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
26360870,83d76659-4a2f-45d1-b308-e245c1af4fd0,2019/04/26 11:21 AM -05,2019-04-26,,Lima,1821478,biodabird,Juan David González Barreto,2019-06-04 00:34:15 UTC,2021-11-20 19:19:15 UTC,research,,https://www.inaturalist.org/observations/26360870,https://static.inaturalist.org/photos/40925193/medium.jpeg,,"",,2,0,false,,"Falán, Tolima, Colombia",5.1474504578,-74.9353608885,4,,,,4,,open,false,,,,San Sebastian de Mariquita,Tolima,Colombia,Tolima,San Sebastian de Mariquita,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
29038482,d6930f7a-e11d-4738-9280-4fa312e8ee25,2019-06-05 5:55:40 PM GMT-05:00,2019-06-05,2019-06-05 22:55:40 UTC,Bogota,415954,razaborigen,Juan Andrés leyva,2019-07-18 04:39:27 UTC,2019-07-19 15:45:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29038482,https://inaturalist-open-data.s3.amazonaws.com/photos/45302456/medium.jpeg,,"",,2,0,false,2,"La Mesa, Cundinamarca, Colombia",4.6905709105,-74.4410362467,88,,,,88,,open,false,gps,gps,,Zipacón,Cundinamarca,Colombia,Cundinamarca,Zipacón,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
30362889,c628fe67-54d6-4508-ac75-2caebe4581bd,2019/08/04 7:32 AM -05,2019-08-04,,Bogota,423616,germansarmientocruz,GERMAN LEONEL SARMIENTO CRUZ,2019-08-07 13:46:19 UTC,2024-10-17 21:18:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/30362889,https://inaturalist-open-data.s3.amazonaws.com/photos/47433140/medium.jpeg,,"",,3,0,false,,"San Antonio del Tequendama, Cundinamarca, Colombia",4.6065587504,-74.3619071039,154,,,,154,,open,false,,,,San Antonio del Tequendama,Cundinamarca,Colombia,Cundinamarca,San Antonio del Tequendama,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
31587773,cdd66a76-77f1-49f7-970a-569531893cd7,2019/03/24 9:00 AM -05,2019-03-24,,Bogota,1561924,william_rincon21,William Rincón,2019-08-27 02:10:02 UTC,2021-10-01 16:57:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31587773,https://inaturalist-open-data.s3.amazonaws.com/photos/49451106/medium.jpeg,,"","",1,0,false,,"Fusagasugá, Cundinamarca, Colombia",4.345152,-74.361823,2595,,,,2595,,open,false,,,,Fusagasugá,Cundinamarca,Colombia,Cundinamarca,Fusagasugá,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
33198984,9fa823c9-dc99-4539-b582-fd7d01b32586,2019-08-16 8:16:57 AM GMT-05:00,2019-08-16,2019-08-16 13:16:57 UTC,Bogota,2079406,andrssegura,Andrés Segura,2019-09-22 16:09:53 UTC,2023-02-07 19:55:50 UTC,research,,https://www.inaturalist.org/observations/33198984,https://static.inaturalist.org/photos/52120977/medium.jpeg,,"",,2,0,false,2,"La Vega, Cundinamarca, Colombia",4.9487338066,-74.3563766479,,,,,,,open,false,gps,gps,,La Vega,Cundinamarca,Colombia,Cundinamarca,La Vega,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
39772694,0cde8a4f-cebf-4788-9b9d-1b70d3ec3e4f,2020/02/07 3:53 PM HST,2020-02-07,2020-02-08 01:53:00 UTC,Hawaii,721745,lorenaortiz,Lorena Ortiz,2020-03-09 22:06:41 UTC,2022-10-26 22:57:37 UTC,research,,https://www.inaturalist.org/observations/39772694,https://inaturalist-open-data.s3.amazonaws.com/photos/63133965/medium.jpg,,"",,2,1,false,,"Cundinamarca, CO",4.5887512895,-73.860029928,787,,,,31403,,obscured,true,,,,Fómeque,Cundinamarca,Colombia,Cundinamarca,Fómeque,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
41035501,4e7fb4fd-64d8-4949-b2bb-353fb2cad52c,2020-03-28 10:00:00 PM GMT-05:00,2020-03-28,2020-03-29 03:00:00 UTC,Bogota,2647549,dgrossoc,Daniel Grosso Cuéllar,2020-03-30 13:32:38 UTC,2020-04-28 16:07:40 UTC,research,,https://www.inaturalist.org/observations/41035501,https://static.inaturalist.org/photos/65066606/medium.jpg,,"",,4,0,false,2,"Cundinamarca, CO",4.8327795508,-74.3101148767,11,,,,31394,obscured,open,true,gps,gps,,San Francisco,Cundinamarca,Colombia,Cundinamarca,San Francisco,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
41735428,6e8447bc-6cee-4b74-99bc-5605821250b1,2020-04-08 3:32:59 PM GMT-05:00,2020-04-08,2020-04-08 20:32:59 UTC,Bogota,2647549,dgrossoc,Daniel Grosso Cuéllar,2020-04-09 02:31:26 UTC,2020-04-09 18:18:38 UTC,research,,https://www.inaturalist.org/observations/41735428,https://static.inaturalist.org/photos/66214772/medium.jpeg,,"",,1,0,false,2,"Cundinamarca, CO",4.912409741,-74.2253225662,,,,,31394,obscured,open,true,gps,gps,,San Francisco,Cundinamarca,Colombia,Cundinamarca,San Francisco,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
49052210,d48f2fe2-ed6b-4e95-b77c-fcae48d66696,2018-11-18 11:00:00 AM GMT-05:00,2018-11-18,2018-11-18 16:00:00 UTC,Lima,2522912,alessandrod-f,Ronald Alessandro Díaz-Flórez,2020-06-09 19:19:09 UTC,2020-08-26 23:55:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49052210,https://inaturalist-open-data.s3.amazonaws.com/photos/92043323/medium.jpeg,,"",,3,0,false,2,"Fómeque, Cundinamarca, Colombia",4.468367992,-73.8707174733,263,,,,263,,open,false,gps,gps,,Fómeque,Cundinamarca,Colombia,Cundinamarca,Fómeque,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
50869836,f1681f33-0c73-4ee3-b323-faf471847326,2016-07-04,2016-07-04,,UTC,808185,johnnybrotten,.,2020-06-25 10:49:28 UTC,2020-06-26 06:03:49 UTC,research,,https://www.inaturalist.org/observations/50869836,https://static.inaturalist.org/photos/80797836/medium.jpeg,,"",MÑNV,1,0,false,,"Bucaramanga, Santander, Colombia",7.119349,-73.1227416,6141,,,,6141,,open,false,,,,Bucaramanga,Santander,Colombia,Santander,Bucaramanga,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
51186523,5fc8617d-2e67-481d-a0fe-2635a674affd,2020-06-27 7:10:18 PM GMT-05:00,2020-06-27,2020-06-27 23:10:18 UTC,America/New_York,2647549,dgrossoc,Daniel Grosso Cuéllar,2020-06-28 03:40:45 UTC,2020-06-28 23:05:03 UTC,research,,https://www.inaturalist.org/observations/51186523,https://static.inaturalist.org/photos/81310470/medium.jpg,,"",,1,0,false,2,"Cundinamarca, CO",4.9107315091,-74.3257142694,,,,,31394,obscured,open,true,gps,gps,,San Francisco,Cundinamarca,Colombia,Cundinamarca,San Francisco,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
51186573,414fc5ed-4ade-4358-b1c5-c8b5eb32a8bf,2020-06-27 7:12:54 PM GMT-05:00,2020-06-27,2020-06-28 00:12:54 UTC,Bogota,2647549,dgrossoc,Daniel Grosso Cuéllar,2020-06-28 03:41:46 UTC,2020-06-28 14:52:57 UTC,research,,https://www.inaturalist.org/observations/51186573,https://static.inaturalist.org/photos/81310606/medium.jpg,,"",,4,0,false,2,"Cundinamarca, CO",4.8293796176,-74.3805820818,,,,,31394,obscured,open,true,gps,gps,,San Francisco,Cundinamarca,Colombia,Cundinamarca,San Francisco,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
51186628,f55ae195-2a1b-47eb-a503-d9b8c89801c7,2020-06-27 7:19:18 PM GMT-05:00,2020-06-27,2020-06-27 23:19:18 UTC,America/New_York,2647549,dgrossoc,Daniel Grosso Cuéllar,2020-06-28 03:42:45 UTC,2020-08-01 18:55:12 UTC,needs_id,,https://www.inaturalist.org/observations/51186628,https://static.inaturalist.org/photos/81310734/medium.jpg,,"",,0,0,false,2,"Cundinamarca, CO",4.8295353041,-74.3626273593,,,,,31394,obscured,open,true,gps,gps,,San Francisco,Cundinamarca,Colombia,Cundinamarca,San Francisco,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
51187232,97b0625c-685e-45ec-ad6a-12a189eeaae0,2020-06-27 8:47:29 PM GMT-05:00,2020-06-27,2020-06-28 01:47:29 UTC,Bogota,2647549,dgrossoc,Daniel Grosso Cuéllar,2020-06-28 03:50:38 UTC,2020-06-28 23:03:25 UTC,research,,https://www.inaturalist.org/observations/51187232,https://static.inaturalist.org/photos/81311672/medium.jpeg,,"",,4,0,false,2,"Cundinamarca, CO",4.950401126,-74.2631493405,,,,,31394,obscured,open,true,gps,gps,,San Francisco,Cundinamarca,Colombia,Cundinamarca,San Francisco,Palm Rocket Frog,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
57748963,8e565ff8-26d4-4e14-939a-4df2a4455976,2020-08-25 12:30:00 PM GMT-05:00,2020-08-25,2020-08-25 17:30:00 UTC,Lima,2522912,alessandrod-f,Ronald Alessandro Díaz-Flórez,2020-08-27 17:04:23 UTC,2020-08-29 04:02:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57748963,https://inaturalist-open-data.s3.amazonaws.com/photos/92143702/medium.jpeg,,"",,2,0,false,2,"Fómeque, Cundinamarca, Colombia",4.5007627998,-73.8949981704,48,,,,48,,open,false,gps,gps,,Fómeque,Cundinamarca,Colombia,Cundinamarca,Fómeque,Rheobates palmatus,Rheobates palmatus,Palm Rocket Frog,Amphibia,67082
