id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
62167927,6a1d52c7-449e-43e3-a7c5-1a218b3737fc,2017/11/04 10:26 AM -0500,2017-11-04,2017-11-04 15:26:00 UTC,Lima,3714948,frank_macro,Francisco López-Machado,2020-10-10 03:27:19 UTC,2024-11-27 15:53:25 UTC,research,,https://www.inaturalist.org/observations/62167927,https://static.inaturalist.org/photos/99572690/medium.jpg,,"",,4,0,false,,"Valle del Cauca, CO",3.7767875868,-76.9488268623,6476,,,,31418,,obscured,true,,,,Buenaventura,Valle del Cauca,Colombia,Valle del Cauca,Buenaventura,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
134771182,69b4c07f-7025-45f3-ac4b-f67b7acad783,2022-09-03 10:03:14-05:00,2022-09-03,2022-09-03 15:03:14 UTC,Bogota,75714,michaelretter,Michael Retter,2022-09-12 19:43:35 UTC,2026-01-02 14:29:45 UTC,research,,https://www.inaturalist.org/observations/134771182,https://static.inaturalist.org/photos/229775940/medium.jpg,,"","",3,0,false,3,"Valle del Cauca, CO",3.6424822168,-76.8595864516,5,,,,31418,,obscured,true,,,,Dagua,Valle del Cauca,Colombia,Valle del Cauca,Dagua,"",Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
147265081,7a858379-84d1-44ab-9a62-8379d78c9f43,2022/04/17 18:02,2022-04-17,2022-04-17 23:02:00 UTC,Bogota,1609208,thierrycordenos,CORDENOS Thierry,2023-01-24 14:33:22 UTC,2024-11-27 13:44:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147265081,https://inaturalist-open-data.s3.amazonaws.com/photos/253373115/medium.jpg,,"",,4,0,false,,Colombia,3.8541729147,-76.6646626993,170324,,,,170324,,obscured,true,,,,Dagua,Valle del Cauca,Colombia,Valle del Cauca,Dagua,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
147896199,6e250f20-6e0e-4ac7-b8a7-1eb6747a5b70,2022/11/30 11:58 AM,2022-11-30,2022-11-30 16:58:00 UTC,Bogota,411484,juancagonzalez,Juan Gonzalez,2023-02-02 16:52:37 UTC,2026-03-15 00:58:54 UTC,research,,https://www.inaturalist.org/observations/147896199,https://static.inaturalist.org/photos/254577989/medium.jpg,,"",,5,0,false,,"Valle del Cauca, CO",3.4945272054,-76.634612583,244,,,,31422,,obscured,true,,,,Dagua,Valle del Cauca,Colombia,Valle del Cauca,Dagua,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
148246226,be3d39ad-c4d5-4084-bedf-a27901551db4,2022-11-05 15:41:11,2022-11-05,2022-11-05 20:41:11 UTC,Bogota,4574895,cj_rizen,CJ RIZEN,2023-02-07 12:43:08 UTC,2023-02-08 02:54:38 UTC,casual,,https://www.inaturalist.org/observations/148246226,https://static.inaturalist.org/photos/255250577/medium.jpeg,,"",,3,1,true,2,"Valle del Cauca, CO",3.510346815,-76.5034036255,578,,,,31422,,obscured,true,gps,gps,,Santiago de Cali,Valle del Cauca,Colombia,Valle del Cauca,Santiago de Cali,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
152673750,3140a144-00b9-4e5f-a727-c4fd14636d87,2022-04-20,2022-04-20,,Bogota,6459844,pakaluco,,2023-03-28 23:20:21 UTC,2023-03-28 23:20:21 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/152673750,,,"",,0,0,false,2,"Buenaventura, CO-VC, CO",3.9446836671,-77.0062164984,1323,,,,31415,,obscured,true,gps,gps,,Buenaventura,Valle del Cauca,Colombia,Valle del Cauca,Buenaventura,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
159821815,e0f22bfc-832b-4e89-9d04-cad258f29b2c,2023/03/09 10:28 PM,2023-03-09,2023-03-10 03:28:00 UTC,Bogota,1244500,nielspouldreyer,Niels Poul Dreyer,2023-05-05 08:47:39 UTC,2024-11-27 15:53:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159821815,https://inaturalist-open-data.s3.amazonaws.com/photos/276157239/medium.jpg,,"",,2,0,false,,"Valle del Cauca, CO",3.7849440412,-76.93789316,,,,,31418,obscured,obscured,true,,,,Dagua,Valle del Cauca,Colombia,Valle del Cauca,Dagua,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
161344240,20f55652-86e8-4ad1-a243-5a8ad54a6303,2017/03/27 4:12 PM,2017-03-27,2017-03-27 21:12:00 UTC,Bogota,6577685,tim_forrester,Tim Forrester,2023-05-13 03:47:48 UTC,2026-02-04 17:22:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161344240,https://inaturalist-open-data.s3.amazonaws.com/photos/278877359/medium.jpeg,,"","",5,0,false,,"Valle del Cauca, CO",3.5860639598,-76.9030139375,,,,,31422,,obscured,true,,,,Buenaventura,Valle del Cauca,Colombia,Valle del Cauca,Buenaventura,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
180320197,7459666b-83f3-460f-9302-5504baf6b6f4,2023/07/18 1:10 AM,2023-07-18,2023-07-18 06:10:00 UTC,Bogota,110319,gustavopisso,,2023-08-26 19:21:32 UTC,2026-03-15 00:58:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/180320197,https://inaturalist-open-data.s3.amazonaws.com/photos/314076710/medium.jpeg,,"",,3,0,false,,"Valle del Cauca, CO",3.5379477522,-76.8320746491,1693,,,,31422,,obscured,true,,,,Buenaventura,Valle del Cauca,Colombia,Valle del Cauca,Buenaventura,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
194879029,3ff492e7-a8bd-416e-b47a-77ce19a8c9e2,2023/03/19 10:28 AM,2023-03-19,2023-03-19 15:28:00 UTC,Bogota,1244500,nielspouldreyer,Niels Poul Dreyer,2023-12-26 10:12:40 UTC,2023-12-27 16:48:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194879029,https://inaturalist-open-data.s3.amazonaws.com/photos/342682391/medium.jpg,,"amphibians, frogs, frøer, padder",Oophaga lehmanni,2,0,false,,"Chocó, CO",5.9954041227,-77.289768148,122,,,,31368,,obscured,true,,,,Nuquí,Chocó,Colombia,Chocó,Nuquí,Oophaga solanensis,Oophaga solanensis,Chocó Poison Dart Frog,Amphibia,1176933
209104013,32eda0b4-4e8d-451e-aa10-9799d5dde0af,2020/03/01 1:33 PM,2020-03-01,2020-03-01 18:33:00 UTC,Bogota,3979882,jormamg,Juan A. Medina-Gallo,2024-04-24 17:06:36 UTC,2026-03-15 00:58:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/209104013,https://static.inaturalist.org/photos/370023809/medium.jpeg,,"","",4,0,false,,"Valle del Cauca, CO",3.7704386978,-76.8581870738,655,,,,31418,,obscured,true,,,,Dagua,Valle del Cauca,Colombia,Valle del Cauca,Dagua,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
233094291,ebb563b2-ff74-4ed9-ac6e-646944317ebe,2024/06/29 12:24 PM,2024-06-29,2024-06-29 17:24:00 UTC,Bogota,757226,jorgeeduardobernalquintero,"",2024-08-01 14:29:19 UTC,2026-03-15 00:58:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/233094291,https://inaturalist-open-data.s3.amazonaws.com/photos/414207183/medium.jpeg,,"","",3,0,false,,"Valle del Cauca, CO",3.7361211242,-76.8645633385,621,,,,31418,,obscured,true,,,,Dagua,Valle del Cauca,Colombia,Valle del Cauca,Dagua,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
247785340,258471f7-b0d5-48ad-a9ee-51831b2d54bd,2024-10-17 09:40:18-07:00,2024-10-17,2024-10-17 16:40:18 UTC,Pacific Time (US & Canada),5450127,mcdemax,Max Mcdermott,2024-10-17 16:41:54 UTC,2024-10-18 00:50:16 UTC,casual,,https://www.inaturalist.org/observations/247785340,https://static.inaturalist.org/photos/442617904/medium.jpeg,,"","",0,0,true,3,"San Diego County, US-CA, US",32.6916607641,-117.0855724696,10,,,,29066,obscured,obscured,true,,,,San Diego,California,United States,California,San Diego,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
250923102,0e6fdf1a-aa64-456a-a803-95d1f9e5593e,2010/01/18 3:26 PM,2010-01-18,2010-01-18 20:26:00 UTC,Bogota,1598851,jurgenbeckers,Jurgen Beckers,2024-11-08 16:55:07 UTC,2024-11-12 20:48:05 UTC,research,,https://www.inaturalist.org/observations/250923102,https://inaturalist-open-data.s3.amazonaws.com/photos/448867389/medium.jpg,,"","",1,0,false,,"Valle del Cauca, CO",3.6832744244,-76.9936344792,5027,,,,31418,,obscured,true,,,,Buenaventura,Valle del Cauca,Colombia,Valle del Cauca,Buenaventura,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
266451952,13c7a88a-49cc-4e87-857f-1c01dd224193,2025/01/05 ,2025-01-05,,Bogota,8916003,angelisanabria,Angeli Sanabria,2025-03-22 22:02:30 UTC,2025-03-23 02:49:28 UTC,casual,,https://www.inaturalist.org/observations/266451952,https://static.inaturalist.org/photos/478742812/medium.jpeg,,"",,1,0,true,,"Valle del Cauca, CO",3.4356466584,-76.5027720875,244,,,,31422,,obscured,true,,,,Santiago de Cali,Valle del Cauca,Colombia,Valle del Cauca,Santiago de Cali,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
267246193,412ebf6d-8497-4b36-b331-485c69ca2ffb,Thu Mar 27 2025 15:14:33 GMT -0500 (CDT),2025-03-27,2025-03-27 20:14:33 UTC,Central Time (US & Canada),5557117,woodytex,,2025-03-27 20:15:21 UTC,2025-03-27 20:15:30 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/267246193,https://inaturalist-open-data.s3.amazonaws.com/photos/480240841/medium.jpeg,,"",,0,0,true,333,"Texas, US",32.741049561,-96.8361685175,35,,,,29066,,obscured,true,,,,Dallas,Texas,United States,Texas,Dallas,,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
280108982,543a0dc9-3578-471f-8851-f688a5431aeb,2024-12-01 20:42:55-05:00,2024-12-01,2024-12-02 01:42:55 UTC,Bogota,4056545,gabovinasco1,,2025-05-11 00:52:50 UTC,2025-05-12 19:42:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/280108982,https://inaturalist-open-data.s3.amazonaws.com/photos/503052254/medium.jpg,,"","",2,0,false,3,"Valle del Cauca, CO",3.6401474198,-76.9492228432,28,,,,31418,,obscured,true,,,,Buenaventura,Valle del Cauca,Colombia,Valle del Cauca,Buenaventura,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
312043750,6a2178c6-527c-4aa2-97d5-7a2aabcf5169,2025/07/16 3:16 PM,2025-07-16,2025-07-16 20:16:00 UTC,Bogota,5035415,juanmanuelscarpetta,,2025-09-06 22:07:29 UTC,2026-02-04 17:42:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/312043750,https://inaturalist-open-data.s3.amazonaws.com/photos/563344725/medium.jpg,,"",,2,0,false,,"Valle del Cauca, CO",3.700882735,-76.91565757,488,,,,31418,,obscured,true,,,,Dagua,Valle del Cauca,Colombia,Valle del Cauca,Dagua,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
313082468,8b1dd177-ddef-4d06-92a7-460db6cb65bf,2025/08/13 19:54,2025-08-13,2025-08-14 00:54:00 UTC,Bogota,1439386,edouardveuillet,Edouard Veuillet,2025-09-11 11:49:26 UTC,2026-01-02 14:28:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/313082468,https://inaturalist-open-data.s3.amazonaws.com/photos/565346831/medium.jpg,,"",,5,0,false,,"Valle del Cauca, CO",3.537007642,-76.8267245994,,,,,31422,obscured,obscured,true,,,,Dagua,Valle del Cauca,Colombia,Valle del Cauca,Dagua,Oophaga lehmanni,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
314162770,bbc910b3-1292-414b-9f1c-457a7226d610,2019-10-26,2019-10-26,,Bogota,9721553,jose_gabriel21767,José Gabriel Valero lasso,2025-09-15 18:03:43 UTC,2025-09-16 02:15:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/314162770,https://inaturalist-open-data.s3.amazonaws.com/photos/567409554/medium.jpg,,"",Anfibio,2,0,false,2,"Nariño, CO",1.3979149813,-77.2658585878,446,,,,31447,,obscured,true,gps,gps,,San Juan de Pasto,Nariño,Colombia,Nariño,San Juan de Pasto,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
315632244,e1df3561-21fd-437d-9515-7e40e4731bd4,2024-11-30 21:04:27,2024-11-30,2024-12-01 02:04:27 UTC,Bogota,8175477,davidgomezh,David Gomez,2025-09-21 20:51:12 UTC,2025-10-11 22:37:58 UTC,research,,https://www.inaturalist.org/observations/315632244,https://static.inaturalist.org/photos/570198909/medium.jpg,,"",,3,0,false,2,"Valle del Cauca, CO",3.6571940447,-76.9695222134,212,,,,31418,,obscured,true,gps,gps,,Buenaventura,Valle del Cauca,Colombia,Valle del Cauca,Buenaventura,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
322765677,df8e2c94-c6af-417d-a628-a1224b040a90,2025/10/14 11:50 AM,2025-10-14,2025-10-14 16:50:00 UTC,Bogota,7845083,amphib_dr,Brad Wilson,2025-10-24 14:14:07 UTC,2025-10-26 20:41:34 UTC,research,,https://www.inaturalist.org/observations/322765677,https://static.inaturalist.org/photos/583946125/medium.jpg,,"",One of four frogs observed.,3,0,false,,"Valle del Cauca, CO",3.5163690827,-76.7498825424,2780,,,,31422,obscured,obscured,true,,,,Dagua,Valle del Cauca,Colombia,Valle del Cauca,Dagua,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
322843158,14da55d1-1f2d-492b-a9a7-5b2eff43b913,2025/10/14 11:45 AM,2025-10-14,2025-10-14 16:45:00 UTC,Bogota,7845083,amphib_dr,Brad Wilson,2025-10-24 21:52:09 UTC,2025-10-26 20:35:27 UTC,research,,https://www.inaturalist.org/observations/322843158,https://static.inaturalist.org/photos/584097266/medium.jpg,,"",,2,0,false,,"Valle del Cauca, CO",3.5176609562,-76.6279774623,2140,,,,31422,obscured,obscured,true,,,,Dagua,Valle del Cauca,Colombia,Valle del Cauca,Dagua,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
323348912,c0a4b46d-d26f-47b1-a8aa-9070cd42220d,2025/10/14 11:58 AM,2025-10-14,2025-10-14 16:58:00 UTC,Bogota,7845083,amphib_dr,Brad Wilson,2025-10-27 00:08:22 UTC,2025-11-06 21:24:45 UTC,research,,https://www.inaturalist.org/observations/323348912,https://static.inaturalist.org/photos/585062612/medium.jpg,,"",,2,0,false,,"Valle del Cauca, CO",3.4601954576,-76.7324823038,857,,,,31422,obscured,obscured,true,,,,Dagua,Valle del Cauca,Colombia,Valle del Cauca,Dagua,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
323651971,d4cb40eb-8414-4daa-b509-3d659632f6d2,2025/10/14 12:54 PM,2025-10-14,2025-10-14 17:54:00 UTC,Bogota,7845083,amphib_dr,Brad Wilson,2025-10-28 13:56:10 UTC,2026-03-15 00:58:28 UTC,research,,https://www.inaturalist.org/observations/323651971,https://static.inaturalist.org/photos/585662859/medium.jpg,,"",,6,0,false,,"Valle del Cauca, CO",3.5739466945,-76.7173462629,1056,,,,31422,obscured,obscured,true,,,,Dagua,Valle del Cauca,Colombia,Valle del Cauca,Dagua,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
329011505,d494ef6e-865c-432e-bb18-1d0d17e5f85f,2025-11-30 14:16:28,2025-11-30,2025-11-30 19:16:28 UTC,Bogota,9565884,daniel_fernando87020,daniel Fernando López Martínez,2025-12-01 02:44:44 UTC,2025-12-01 19:57:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/329011505,https://inaturalist-open-data.s3.amazonaws.com/photos/596310608/medium.jpg,,"",,3,0,false,2,"Valle del Cauca, CO",3.6985912142,-76.9852936491,212,,,,31418,obscured,obscured,true,,,,Buenaventura,Valle del Cauca,Colombia,Valle del Cauca,Buenaventura,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
334886707,1d597b58-86ca-4949-9602-d3ce4f0192ec,2010/01/18 3:26 PM,2010-01-18,2010-01-18 20:26:00 UTC,Bogota,1598851,jurgenbeckers,Jurgen Beckers,2026-01-15 23:12:29 UTC,2026-01-23 21:59:59 UTC,research,,https://www.inaturalist.org/observations/334886707,https://inaturalist-open-data.s3.amazonaws.com/photos/608250557/medium.jpg,,"","",2,0,false,,"Valle del Cauca, CO",3.7406134363,-76.9771062517,1333,,,,31418,,obscured,true,,,,Buenaventura,Valle del Cauca,Colombia,Valle del Cauca,Buenaventura,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
335202077,1d9461fd-9e2a-4921-a2b9-445dcb26f473,2026-01-18,2026-01-18,,Bogota,1120319,davidgallego,david gallego,2026-01-18 12:25:39 UTC,2026-01-25 20:46:39 UTC,research,,https://www.inaturalist.org/observations/335202077,https://static.inaturalist.org/photos/608898087/medium.jpg,,"",,2,0,false,2,"Valle del Cauca, CO",3.7271500067,-76.815876138,212,,,,31418,,obscured,true,gps,gps,,Buenaventura,Valle del Cauca,Colombia,Valle del Cauca,Buenaventura,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
335637534,b02eed99-6c91-4a53-8874-3ab907e1a2fc,2023/06/06 11:09 AM,2023-06-06,2023-06-06 16:09:00 UTC,Bogota,10001146,s_vega,,2026-01-21 21:06:36 UTC,2026-03-15 00:58:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/335637534,https://inaturalist-open-data.s3.amazonaws.com/photos/609770507/medium.jpg,,"",,4,0,false,,"Valle del Cauca, CO",3.4413703882,-76.9479000136,,,,,31422,,obscured,true,,,,Buenaventura,Valle del Cauca,Colombia,Valle del Cauca,Buenaventura,Red-banded Poison Frog,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
337341779,ae8886e7-125c-4fae-b5e4-e442aa3c3837,2025-12-28,2025-12-28,,Bogota,3448212,leo_ponce98,Leonardo Ponce,2026-02-04 17:44:40 UTC,2026-02-10 01:18:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/337341779,https://inaturalist-open-data.s3.amazonaws.com/photos/613220365/medium.jpg,,"",,3,0,false,2,"Valle del Cauca, CO",3.7402970988,-76.8870318377,13,,,,31418,obscured,obscured,true,gps,gps,,Buenaventura,Valle del Cauca,Colombia,Valle del Cauca,Buenaventura,Rana venenosa de Lehmann,Oophaga lehmanni,Red-banded Poison Frog,Amphibia,66276
